rank,items,positions,layout,config_items_to_assign,config_positions_to_assign,config_items_assigned,config_positions_assigned,config_items_constrained,config_positions_constrained,objectives_used,weights_used,maximize_used,engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger,combined_score
1191,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[E],[L],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[E],[L],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499776565,0.757167660,0.722862788,0.870962091,0.712692276
1192,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[D],[S],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[D],[S],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499893052,0.756518338,0.722502653,0.871131034,0.712511269
1193,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[D],[U],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[D],[U],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499661049,0.756305182,0.723672576,0.872070997,0.712927451
1194,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[U],[D],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[U],[D],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499465481,0.757219364,0.723590680,0.871266918,0.712885611
1195,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[L],[D],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[L],[D],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499682051,0.757588017,0.723196209,0.870752905,0.712804795
1196,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[L],[U],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[J],[L],[U],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499034780,0.757350276,0.724196311,0.871520593,0.713025490
1197,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[E],[J],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[E],[J],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499043576,0.757702167,0.723605195,0.871617353,0.712992073
1198,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[E],[J],[U]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[E],[J],[U]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498277035,0.758620676,0.724534024,0.871180794,0.713153132
1199,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[D],[J],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[D],[J],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.499068454,0.757194886,0.723279797,0.871617353,0.712790123
1200,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[J],[D],[U]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[J],[D],[U]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498733164,0.758009673,0.724314088,0.870424153,0.712870269
1201,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[J],[U],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[L],[J],[U],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498851219,0.756853587,0.724334702,0.871575028,0.712903634
1202,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[D],[J]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[D],[J]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498598959,0.758211833,0.724641788,0.871468008,0.713230147
1203,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[U],[J]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[U],[J]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497951327,0.757969573,0.725602244,0.872197786,0.713430232
1204,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[W]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[W]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497534219,0.758536073,0.724594856,0.872236157,0.713225326
1205,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498491107,0.758079834,0.724693047,0.872636750,0.713475185
1206,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[U]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[U]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497723397,0.758999721,0.725623131,0.872197786,0.713636009
1207,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[E],[J],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497878679,0.758867983,0.725180487,0.871878224,0.713451343
1208,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[D],[J],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[D],[J],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498516052,0.757571790,0.724366757,0.872636750,0.713272837
1209,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[U],[J],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[U],[J],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497670494,0.758250666,0.725280686,0.872594199,0.713449011
1210,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498642296,0.758249764,0.724517965,0.871888118,0.713324536
1211,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[U]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[U]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498181331,0.758387045,0.725400376,0.871437005,0.713351439
1212,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[D],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498336178,0.758254665,0.724964581,0.871125681,0.713170276
1213,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497993890,0.758011077,0.725459906,0.872594199,0.713514768
1214,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498299883,0.757229048,0.725424438,0.872594199,0.713386892
1215,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[U],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497689056,0.758011223,0.725914980,0.871845745,0.713365251
1216,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[L],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[J],[L],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.498134718,0.758368722,0.724393873,0.871548069,0.713111345
1217,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[L],[J],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[L],[J],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497887701,0.758621052,0.724892211,0.872084636,0.713371400
1218,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[L],[J],[U]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[F],[;],[L],[J],[U]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.497427692,0.758752655,0.725790898,0.871656867,0.713407028
1219,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[D],[O]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[D],[O]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495746186,0.759314890,0.725203916,0.869280441,0.712386358
1220,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[D],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[D],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.496197411,0.759230722,0.725100895,0.869280441,0.712452367
1221,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[F],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[E],[J],[F],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.496430461,0.759127381,0.724811116,0.868999550,0.712342127
1222,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[D],[J]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[D],[J]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495600272,0.759368086,0.726201262,0.869801526,0.712742787
1223,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[F],[J]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[F],[J]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495833628,0.759264660,0.725973727,0.869585255,0.712664318
1224,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[W]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[W]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.494531800,0.759699142,0.726149280,0.870547543,0.712731941
1225,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[S]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[S]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.494958843,0.759319848,0.725935542,0.870547543,0.712690444
1226,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[D]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[D]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495487703,0.759240636,0.726245165,0.870944672,0.712979544
1227,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[F]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[F]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495824948,0.759250999,0.725817680,0.870678029,0.712892914
1228,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[O]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[O]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.494424897,0.760107347,0.726825746,0.870192719,0.712887677
1229,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[P]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[P]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.493592669,0.760141907,0.726829654,0.870285087,0.712712329
1230,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[E],[J],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.494876991,0.760024222,0.726723623,0.870192719,0.712954389
1231,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[F],[J],[P]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[F],[J],[P]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.494286861,0.758861062,0.726584191,0.870477712,0.712552456
1232,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[D],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[D],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495640047,0.759392085,0.726107584,0.870267324,0.712851760
1233,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[D],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[D],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495339751,0.759389367,0.726541826,0.869511259,0.712695551
1234,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[F],[E]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[F],[E]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495873657,0.759288530,0.725867688,0.870037991,0.712766966
1235,etaoinsrhldcumfpgwybvkxjqz,"Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[F],[L]","etaoinsrhldcumfpgwybvkxjqz -> Q,W,E,R,A,S,D,F,U,I,O,P,J,K,L,;,[Q],[R],[I],[K],[A],[U],[;],[J],[F],[L]",etaoinsrhldcumfpgwybvkxjqz,QWERASDFUIOPJKL;,,,,,"engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger","1.0,1.0,1.0,1.0","True,True,True,True",0.495573074,0.759285994,0.726318365,0.869299542,0.712619244
